id	일시	자치구	승차총승객수	하차총승객수
1683	20200308	금천구	52886.0	49969.0
1684	20200308	노원구	60087.0	59165.0
1685	20200308	도봉구	54362.0	52903.0
1686	20200308	동대문구	73037.0	71377.0
1687	20200308	동작구	76903.0	73086.0
1688	20200308	마포구	74080.0	72947.0
1689	20200308	서대문구	82767.0	80407.0
1690	20200308	서초구	86735.0	83393.0
1691	20200308	성동구	38019.0	36701.0
1692	20200308	성북구	88267.0	89035.0
1693	20200308	송파구	77270.0	76462.0
1694	20200308	양천구	53595.0	50964.0
1695	20200308	영등포구	73145.0	73246.0
1696	20200308	용산구	58266.0	56093.0
1697	20200308	은평구	74636.0	74138.0
1698	20200308	종로구	70165.0	65423.0
1699	20200308	중구	44119.0	42031.0
1700	20200308	중랑구	53474.0	52547.0
1701	20200309	강남구	245156.0	232994.0
1702	20200309	강동구	91310.0	89321.0
1703	20200309	강북구	151410.0	145761.0
1704	20200309	강서구	149684.0	148007.0
1705	20200309	관악구	221232.0	226248.0
1706	20200309	광진구	84937.0	84563.0
1707	20200309	구로구	170802.0	163552.0
1708	20200309	금천구	122587.0	116101.0
1709	20200309	노원구	124637.0	121802.0
1710	20200309	도봉구	106810.0	103336.0
1711	20200309	동대문구	156850.0	153648.0
1712	20200309	동작구	161377.0	154344.0
1713	20200309	마포구	159020.0	155434.0
1714	20200309	서대문구	175417.0	170817.0
1715	20200309	서초구	221986.0	214760.0
1716	20200309	성동구	86734.0	84216.0
1717	20200309	성북구	179380.0	179435.0
1718	20200309	송파구	165915.0	163715.0
1719	20200309	양천구	120477.0	114845.0
1720	20200309	영등포구	178986.0	180825.0
1721	20200309	용산구	116195.0	113222.0
1722	20200309	은평구	150964.0	148416.0
1723	20200309	종로구	155405.0	149736.0
1724	20200309	중구	109522.0	104313.0
1725	20200309	중랑구	111712.0	109308.0
1726	20200310	강남구	240199.0	226839.0
1727	20200310	강동구	87695.0	85412.0
1728	20200310	강북구	145629.0	139312.0
1729	20200310	강서구	145618.0	143596.0
1730	20200310	관악구	209688.0	213865.0
1731	20200310	광진구	83205.0	82940.0
1732	20200310	구로구	159515.0	152095.0
1733	20200310	금천구	112640.0	106605.0
1734	20200310	노원구	121762.0	118462.0
1735	20200310	도봉구	104624.0	101488.0
1736	20200310	동대문구	151030.0	148176.0
1737	20200310	동작구	151528.0	143994.0
1738	20200310	마포구	152713.0	149363.0
1739	20200310	서대문구	167815.0	162944.0
1740	20200310	서초구	213990.0	206825.0
1741	20200310	성동구	84727.0	81760.0
1742	20200310	성북구	172476.0	171688.0
1743	20200310	송파구	161972.0	159148.0
1744	20200310	양천구	115270.0	110239.0
1745	20200310	영등포구	169760.0	170893.0
1746	20200310	용산구	110041.0	106855.0
1747	20200310	은평구	143645.0	140811.0
1748	20200310	종로구	146552.0	141101.0
1749	20200310	중구	101654.0	96247.0
1750	20200310	중랑구	109910.0	107595.0
1751	20200311	강남구	251019.0	237437.0
1752	20200311	강동구	90494.0	88626.0
1753	20200311	강북구	151332.0	145632.0
1754	20200311	강서구	146994.0	145578.0
1755	20200311	관악구	216650.0	222055.0
1756	20200311	광진구	85486.0	85160.0
1757	20200311	구로구	158626.0	151323.0
1758	20200311	금천구	114525.0	108416.0
1759	20200311	노원구	123320.0	120417.0
1760	20200311	도봉구	106742.0	103239.0
1761	20200311	동대문구	155728.0	152916.0
1762	20200311	동작구	156286.0	148823.0
1763	20200311	마포구	157226.0	153861.0
1764	20200311	서대문구	174481.0	170264.0
1765	20200311	서초구	222335.0	215755.0
1766	20200311	성동구	86092.0	83502.0
1767	20200311	성북구	179627.0	179082.0
1768	20200311	송파구	166292.0	164216.0
1769	20200311	양천구	116483.0	111003.0
1770	20200311	영등포구	171757.0	173791.0
1771	20200311	용산구	116882.0	113413.0
1772	20200311	은평구	148772.0	146424.0
1773	20200311	종로구	158274.0	152394.0
1774	20200311	중구	109682.0	105027.0
1775	20200311	중랑구	111279.0	108916.0
1776	20200312	강남구	244462.0	231449.0
1777	20200312	강동구	88742.0	86834.0
1778	20200312	강북구	146129.0	140932.0
1779	20200312	강서구	144010.0	142827.0
1780	20200312	관악구	212250.0	217393.0
1781	20200312	광진구	83718.0	83198.0
1782	20200312	구로구	153711.0	147080.0
1783	20200312	금천구	113635.0	106934.0
1784	20200312	노원구	120840.0	117787.0
1785	20200312	도봉구	103876.0	100996.0
1786	20200312	동대문구	151370.0	148769.0
1787	20200312	동작구	153466.0	146127.0
1788	20200312	마포구	153514.0	149503.0
1789	20200312	서대문구	170817.0	166269.0
1790	20200312	서초구	218688.0	212533.0
1791	20200312	성동구	84374.0	82148.0
1792	20200312	성북구	174687.0	174087.0
1793	20200312	송파구	164816.0	162815.0
1794	20200312	양천구	114259.0	108790.0
1795	20200312	영등포구	168892.0	171361.0
1796	20200312	용산구	114384.0	111301.0
1797	20200312	은평구	145086.0	142977.0
1798	20200312	종로구	155107.0	149748.0
1799	20200312	중구	107579.0	102738.0
1800	20200312	중랑구	109389.0	107019.0
1801	20200313	강남구	249391.0	236122.0
1802	20200313	강동구	92070.0	90455.0
1803	20200313	강북구	152685.0	146944.0
1804	20200313	강서구	148701.0	147087.0
1805	20200313	관악구	217881.0	222802.0
1806	20200313	광진구	86175.0	86138.0
1807	20200313	구로구	158091.0	150904.0
1808	20200313	금천구	117106.0	110634.0
1809	20200313	노원구	124699.0	121840.0
1810	20200313	도봉구	109107.0	104906.0
1811	20200313	동대문구	155120.0	151866.0
1812	20200313	동작구	156707.0	148426.0
1813	20200313	마포구	158217.0	155449.0
1814	20200313	서대문구	174275.0	169472.0
1815	20200313	서초구	223739.0	217880.0
1816	20200313	성동구	86377.0	83628.0
1817	20200313	성북구	179862.0	178108.0
1818	20200313	송파구	168499.0	166165.0
1819	20200313	양천구	118910.0	112751.0
1820	20200313	영등포구	171716.0	173805.0
1821	20200313	용산구	116342.0	113736.0
1822	20200313	은평구	149508.0	146112.0
1823	20200313	종로구	154945.0	150449.0
1824	20200313	중구	109086.0	105553.0
1825	20200313	중랑구	112036.0	109639.0
1826	20200314	강남구	142715.0	133315.0
1827	20200314	강동구	61881.0	61187.0
1828	20200314	강북구	115270.0	112675.0
1829	20200314	강서구	102450.0	101225.0
1830	20200314	관악구	158397.0	162018.0
1831	20200314	광진구	63447.0	63191.0
1832	20200314	구로구	101069.0	96576.0
1833	20200314	금천구	76392.0	71270.0
1834	20200314	노원구	86518.0	84860.0
1835	20200314	도봉구	76811.0	74723.0
1836	20200314	동대문구	107844.0	106479.0
1837	20200314	동작구	106181.0	101031.0
1838	20200314	마포구	104919.0	103965.0
1839	20200314	서대문구	119867.0	115572.0
1840	20200314	서초구	133726.0	129146.0
1841	20200314	성동구	58645.0	56985.0
1842	20200314	성북구	127324.0	126845.0
1843	20200314	송파구	113165.0	111562.0
1844	20200314	양천구	80670.0	76485.0
1845	20200314	영등포구	102697.0	103378.0
1846	20200314	용산구	80215.0	79166.0
1847	20200314	은평구	108584.0	107259.0
1848	20200314	종로구	101005.0	95286.0
1849	20200314	중구	66675.0	63362.0
1850	20200314	중랑구	80803.0	79341.0
1851	20200315	강남구	89497.0	83202.0
1852	20200315	강동구	42723.0	42150.0
1853	20200315	강북구	81617.0	79139.0
1854	20200315	강서구	68181.0	67738.0
1855	20200315	관악구	114939.0	117466.0
1856	20200315	광진구	44791.0	43906.0
1857	20200315	구로구	67340.0	64482.0
1858	20200315	금천구	50438.0	47652.0
1859	20200315	노원구	60729.0	59840.0
1860	20200315	도봉구	53709.0	52517.0
1861	20200315	동대문구	72800.0	71634.0
1862	20200315	동작구	73928.0	70371.0
1863	20200315	마포구	71850.0	70891.0
1864	20200315	서대문구	82036.0	79300.0
1865	20200315	서초구	86008.0	82498.0
1866	20200315	성동구	38689.0	37150.0
1867	20200315	성북구	89298.0	89762.0
1868	20200315	송파구	78010.0	77140.0
1869	20200315	양천구	54283.0	51499.0
1870	20200315	영등포구	68708.0	68722.0
1871	20200315	용산구	55959.0	54551.0
1872	20200315	은평구	75961.0	75000.0
1873	20200315	종로구	68472.0	64369.0
1874	20200315	중구	43037.0	41125.0
1875	20200315	중랑구	55064.0	54159.0
1876	20200316	강남구	245313.0	232925.0
1877	20200316	강동구	90694.0	88878.0
1878	20200316	강북구	151248.0	145306.0
1879	20200316	강서구	147235.0	145837.0
1880	20200316	관악구	216526.0	221126.0
1881	20200316	광진구	84762.0	84440.0
1882	20200316	구로구	161240.0	153872.0
1883	20200316	금천구	118063.0	111563.0
1884	20200316	노원구	123218.0	120520.0
1885	20200316	도봉구	105709.0	102657.0
1886	20200316	동대문구	156813.0	153251.0
1887	20200316	동작구	158101.0	150950.0
1888	20200316	마포구	153981.0	150328.0
1889	20200316	서대문구	174179.0	170175.0
1890	20200316	서초구	221026.0	214101.0
1891	20200316	성동구	85538.0	82726.0
1892	20200316	성북구	177841.0	177997.0
1893	20200316	송파구	164793.0	162481.0
1894	20200316	양천구	116999.0	111815.0
1895	20200316	영등포구	172756.0	175010.0
1896	20200316	용산구	114155.0	111062.0
1897	20200316	은평구	149994.0	147343.0
1898	20200316	종로구	155050.0	149533.0
1899	20200316	중구	107554.0	103079.0
1900	20200316	중랑구	111463.0	108937.0
1901	20200317	강남구	246261.0	233508.0
1902	20200317	강동구	89722.0	87995.0
1903	20200317	강북구	147702.0	141980.0
1904	20200317	강서구	146173.0	144792.0
1905	20200317	관악구	213280.0	218321.0
1906	20200317	광진구	84086.0	83842.0
1907	20200317	구로구	160083.0	152986.0
1908	20200317	금천구	117229.0	111036.0
1909	20200317	노원구	122731.0	119956.0
1910	20200317	도봉구	104190.0	100982.0
1911	20200317	동대문구	154069.0	150915.0
1912	20200317	동작구	156846.0	149386.0
1913	20200317	마포구	154082.0	150919.0
1914	20200317	서대문구	171556.0	167174.0
1915	20200317	서초구	220729.0	214203.0
1916	20200317	성동구	84739.0	82498.0
1917	20200317	성북구	176659.0	176076.0
1918	20200317	송파구	164215.0	161829.0
1919	20200317	양천구	117437.0	111798.0
1920	20200317	영등포구	171741.0	173959.0
1921	20200317	용산구	112539.0	109612.0
1922	20200317	은평구	147604.0	144816.0
1923	20200317	종로구	153486.0	147899.0
1924	20200317	중구	107237.0	102381.0
1925	20200317	중랑구	110330.0	108299.0
1926	20200318	강남구	251492.0	237830.0
1927	20200318	강동구	92227.0	90514.0
1928	20200318	강북구	152638.0	147153.0
1929	20200318	강서구	148855.0	147500.0
1930	20200318	관악구	219017.0	224372.0
1931	20200318	광진구	86397.0	86028.0
1932	20200318	구로구	163917.0	156505.0
1933	20200318	금천구	119737.0	113579.0
1934	20200318	노원구	126147.0	123199.0
1935	20200318	도봉구	107504.0	104149.0
1936	20200318	동대문구	158655.0	155698.0
1937	20200318	동작구	160223.0	152506.0
1938	20200318	마포구	159455.0	155935.0
1939	20200318	서대문구	177823.0	173473.0
1940	20200318	서초구	227319.0	220920.0
1941	20200318	성동구	86971.0	84687.0
1942	20200318	성북구	183175.0	182378.0
1943	20200318	송파구	167362.0	165204.0
1944	20200318	양천구	120405.0	114447.0
1945	20200318	영등포구	176468.0	178553.0
1946	20200318	용산구	117895.0	114335.0
1947	20200318	은평구	153168.0	150400.0
1948	20200318	종로구	162183.0	155597.0
1949	20200318	중구	111631.0	106641.0
1950	20200318	중랑구	111870.0	109640.0
1951	20200319	강남구	242730.0	229828.0
1952	20200319	강동구	88592.0	86654.0
1953	20200319	강북구	144537.0	138957.0
1954	20200319	강서구	143879.0	142034.0
1955	20200319	관악구	210736.0	215486.0
1956	20200319	광진구	82998.0	82960.0
1957	20200319	구로구	160588.0	153536.0
1958	20200319	금천구	116139.0	110230.0
1959	20200319	노원구	120553.0	117956.0
1960	20200319	도봉구	103439.0	100095.0
1961	20200319	동대문구	151796.0	148379.0
1962	20200319	동작구	154020.0	146890.0
1963	20200319	마포구	152604.0	149586.0
1964	20200319	서대문구	169171.0	164586.0
1965	20200319	서초구	215634.0	209622.0
1966	20200319	성동구	83891.0	81071.0
1967	20200319	성북구	173075.0	172284.0
1968	20200319	송파구	160646.0	158741.0
1969	20200319	양천구	116299.0	111041.0
1970	20200319	영등포구	170956.0	172683.0
1971	20200319	용산구	109672.0	106865.0
1972	20200319	은평구	144875.0	142147.0
1973	20200319	종로구	149587.0	144698.0
1974	20200319	중구	103575.0	99078.0
1975	20200319	중랑구	108316.0	106206.0
1976	20200320	강남구	255990.0	242173.0
1977	20200320	강동구	95420.0	93648.0
1978	20200320	강북구	158926.0	153706.0
1979	20200320	강서구	154638.0	153115.0
1980	20200320	관악구	227733.0	233279.0
1981	20200320	광진구	88728.0	88603.0
1982	20200320	구로구	168236.0	161188.0
1983	20200320	금천구	123823.0	116547.0
1984	20200320	노원구	130187.0	127783.0
1985	20200320	도봉구	110755.0	107058.0
1986	20200320	동대문구	164704.0	160672.0
1987	20200320	동작구	165511.0	156847.0
1988	20200320	마포구	162999.0	160406.0
1989	20200320	서대문구	183517.0	177631.0
1990	20200320	서초구	232458.0	226003.0
1991	20200320	성동구	88689.0	86249.0
1992	20200320	성북구	189414.0	187552.0
1993	20200320	송파구	172985.0	170723.0
1994	20200320	양천구	124537.0	118301.0
1995	20200320	영등포구	181037.0	183179.0
1996	20200320	용산구	121687.0	119190.0
1997	20200320	은평구	157398.0	154438.0
1998	20200320	종로구	162951.0	157221.0
1999	20200320	중구	112913.0	109119.0
2000	20200320	중랑구	116060.0	113818.0
2001	20200321	강남구	145362.0	135796.0
2002	20200321	강동구	62607.0	62077.0
2003	20200321	강북구	119140.0	116501.0
2004	20200321	강서구	104436.0	103328.0
2005	20200321	관악구	166366.0	170142.0
2006	20200321	광진구	63945.0	63751.0
2007	20200321	구로구	108095.0	103796.0
2008	20200321	금천구	81064.0	76245.0
2009	20200321	노원구	89725.0	88237.0
2010	20200321	도봉구	78773.0	76804.0
2011	20200321	동대문구	112485.0	110912.0
2012	20200321	동작구	110879.0	104928.0
2013	20200321	마포구	108123.0	107003.0
2014	20200321	서대문구	123707.0	119705.0
2015	20200321	서초구	138941.0	134297.0
2016	20200321	성동구	60247.0	58426.0
2017	20200321	성북구	132958.0	132850.0
2018	20200321	송파구	115635.0	113609.0
2019	20200321	양천구	83178.0	78770.0
2020	20200321	영등포구	110569.0	111529.0
2021	20200321	용산구	83497.0	81951.0
2022	20200321	은평구	114023.0	112400.0
2023	20200321	종로구	108207.0	101320.0
2024	20200321	중구	70366.0	66797.0
2025	20200321	중랑구	82378.0	81262.0
2026	20200322	강남구	94702.0	87537.0
2027	20200322	강동구	43793.0	43252.0
2028	20200322	강북구	86720.0	84391.0
2029	20200322	강서구	70669.0	70411.0
2030	20200322	관악구	124681.0	126873.0
2031	20200322	광진구	47086.0	46605.0
2032	20200322	구로구	72762.0	69734.0
2033	20200322	금천구	54388.0	51432.0
2034	20200322	노원구	63242.0	62026.0
2035	20200322	도봉구	56566.0	55233.0
2036	20200322	동대문구	77142.0	76058.0
2037	20200322	동작구	78864.0	75579.0
2038	20200322	마포구	76713.0	75075.0
2039	20200322	서대문구	84782.0	82762.0
2040	20200322	서초구	95549.0	91238.0
2041	20200322	성동구	40765.0	39033.0
2042	20200322	성북구	93904.0	94279.0
2043	20200322	송파구	82462.0	81634.0
2044	20200322	양천구	56724.0	53852.0
2045	20200322	영등포구	78541.0	78476.0
2046	20200322	용산구	59993.0	58386.0
2047	20200322	은평구	79690.0	79304.0
2048	20200322	종로구	76274.0	71263.0
2049	20200322	중구	47346.0	45075.0
2050	20200322	중랑구	55056.0	54206.0
2051	20200323	강남구	250289.0	237182.0
2052	20200323	강동구	90931.0	89234.0
2053	20200323	강북구	153026.0	146715.0
2054	20200323	강서구	146901.0	145446.0
2055	20200323	관악구	218701.0	223656.0
2056	20200323	광진구	85096.0	84567.0
2057	20200323	구로구	165239.0	158005.0
2058	20200323	금천구	120908.0	114274.0
2059	20200323	노원구	123957.0	121234.0
2060	20200323	도봉구	107470.0	103771.0
2061	20200323	동대문구	157775.0	154520.0
2062	20200323	동작구	160393.0	153482.0
2063	20200323	마포구	154565.0	150897.0
2064	20200323	서대문구	173756.0	170158.0
2065	20200323	서초구	224953.0	217930.0
2066	20200323	성동구	85559.0	83057.0
2067	20200323	성북구	180103.0	180728.0
2068	20200323	송파구	165047.0	162930.0
2069	20200323	양천구	119163.0	113993.0
2070	20200323	영등포구	178180.0	179719.0
2071	20200323	용산구	114539.0	111316.0
2072	20200323	은평구	151780.0	149025.0
2073	20200323	종로구	156799.0	150552.0
2074	20200323	중구	109162.0	105089.0
2075	20200323	중랑구	110469.0	108209.0
2076	20200324	강남구	251010.0	237824.0
2077	20200324	강동구	90885.0	88833.0
2078	20200324	강북구	152878.0	147293.0
2079	20200324	강서구	147702.0	146483.0
2080	20200324	관악구	218830.0	224069.0
2081	20200324	광진구	84255.0	84301.0
2082	20200324	구로구	165070.0	158402.0
2083	20200324	금천구	120073.0	113600.0
2084	20200324	노원구	124909.0	121935.0
2085	20200324	도봉구	107660.0	103963.0
2086	20200324	동대문구	157800.0	154510.0
2087	20200324	동작구	160922.0	153362.0
2088	20200324	마포구	155582.0	152040.0
2089	20200324	서대문구	174569.0	170204.0
2090	20200324	서초구	225699.0	219249.0
2091	20200324	성동구	86061.0	83778.0
2092	20200324	성북구	180246.0	180176.0
2093	20200324	송파구	165735.0	163776.0
2094	20200324	양천구	119161.0	113444.0
2095	20200324	영등포구	177661.0	179996.0
2096	20200324	용산구	115706.0	112451.0
2097	20200324	은평구	152040.0	149239.0
2098	20200324	종로구	159267.0	153256.0
2099	20200324	중구	111202.0	106048.0
2100	20200324	중랑구	110682.0	108430.0
2101	20200325	강남구	253261.0	240078.0
2102	20200325	강동구	92159.0	90055.0
2103	20200325	강북구	155546.0	149723.0
2104	20200325	강서구	150830.0	149612.0
2105	20200325	관악구	222991.0	228429.0
2106	20200325	광진구	86976.0	86838.0
2107	20200325	구로구	168012.0	161176.0
2108	20200325	금천구	122743.0	116118.0
2109	20200325	노원구	127062.0	124076.0
2110	20200325	도봉구	109117.0	105370.0
2111	20200325	동대문구	161046.0	157730.0
2112	20200325	동작구	163454.0	155620.0
2113	20200325	마포구	159601.0	156163.0
2114	20200325	서대문구	178562.0	174377.0
2115	20200325	서초구	229703.0	223581.0
2116	20200325	성동구	88260.0	85360.0
2117	20200325	성북구	184297.0	184037.0
2118	20200325	송파구	169371.0	167191.0
2119	20200325	양천구	122411.0	116619.0
2120	20200325	영등포구	181416.0	183010.0
2121	20200325	용산구	118283.0	114760.0
2122	20200325	은평구	154708.0	152198.0
2123	20200325	종로구	163641.0	157350.0
2124	20200325	중구	112565.0	108014.0
2125	20200325	중랑구	112463.0	110338.0
2126	20200326	강남구	249620.0	236528.0
2127	20200326	강동구	91320.0	89389.0
2128	20200326	강북구	152505.0	146923.0
2129	20200326	강서구	148035.0	146544.0
2130	20200326	관악구	218495.0	223294.0
2131	20200326	광진구	84748.0	84735.0
2132	20200326	구로구	165996.0	158663.0
2133	20200326	금천구	120248.0	113431.0
2134	20200326	노원구	124307.0	121673.0
2135	20200326	도봉구	107304.0	103880.0
2136	20200326	동대문구	159543.0	155726.0
2137	20200326	동작구	160984.0	153236.0
2138	20200326	마포구	155664.0	152031.0
2139	20200326	서대문구	174002.0	169178.0
2140	20200326	서초구	223405.0	216806.0
2141	20200326	성동구	86380.0	83882.0
2142	20200326	성북구	181504.0	180648.0
2143	20200326	송파구	165943.0	163805.0
2144	20200326	양천구	120280.0	114697.0
2145	20200326	영등포구	175914.0	178160.0
2146	20200326	용산구	113705.0	111250.0
2147	20200326	은평구	151438.0	148870.0
2148	20200326	종로구	157796.0	152244.0
2149	20200326	중구	110002.0	104724.0
2150	20200326	중랑구	110769.0	108904.0
2151	20200327	강남구	254486.0	241209.0
2152	20200327	강동구	92910.0	90936.0
2153	20200327	강북구	156843.0	151288.0
2154	20200327	강서구	152744.0	151372.0
2155	20200327	관악구	224332.0	228642.0
2156	20200327	광진구	87564.0	87075.0
2157	20200327	구로구	168284.0	161480.0
2158	20200327	금천구	121815.0	114774.0
2159	20200327	노원구	126808.0	124596.0
2160	20200327	도봉구	109520.0	105699.0
2161	20200327	동대문구	162192.0	159044.0
2162	20200327	동작구	165646.0	156962.0
2163	20200327	마포구	162345.0	159564.0
2164	20200327	서대문구	179217.0	173585.0
2165	20200327	서초구	231651.0	225704.0
2166	20200327	성동구	88439.0	86142.0
2167	20200327	성북구	185389.0	183495.0
2168	20200327	송파구	171742.0	169283.0
2169	20200327	양천구	124843.0	117876.0
2170	20200327	영등포구	181595.0	183991.0
2171	20200327	용산구	119416.0	116761.0
2172	20200327	은평구	154972.0	151989.0
2173	20200327	종로구	161107.0	156500.0
2174	20200327	중구	112379.0	108247.0
2175	20200327	중랑구	113548.0	110745.0
2176	20200328	강남구	143935.0	134529.0
2177	20200328	강동구	63134.0	62515.0
2178	20200328	강북구	120930.0	118399.0
2179	20200328	강서구	105993.0	104519.0
2180	20200328	관악구	168286.0	172251.0
2181	20200328	광진구	65995.0	65604.0
2182	20200328	구로구	109547.0	105257.0
2183	20200328	금천구	80883.0	75886.0
2184	20200328	노원구	91142.0	89537.0
2185	20200328	도봉구	79742.0	77774.0
2186	20200328	동대문구	116042.0	114712.0
2187	20200328	동작구	114135.0	107461.0
2188	20200328	마포구	108880.0	108057.0
2189	20200328	서대문구	124309.0	120364.0
2190	20200328	서초구	139418.0	134928.0
2191	20200328	성동구	62181.0	60119.0
2192	20200328	성북구	134776.0	134315.0
2193	20200328	송파구	116475.0	114861.0
2194	20200328	양천구	85321.0	81025.0
2195	20200328	영등포구	112658.0	113776.0
2196	20200328	용산구	83318.0	81785.0
2197	20200328	은평구	115925.0	114382.0
2198	20200328	종로구	109020.0	102195.0
2199	20200328	중구	71873.0	68467.0
2200	20200328	중랑구	82570.0	81767.0
2201	20200329	강남구	95299.0	88705.0
2202	20200329	강동구	45396.0	44684.0
2203	20200329	강북구	89799.0	87008.0
2204	20200329	강서구	72477.0	71989.0
2205	20200329	관악구	126356.0	128959.0
2206	20200329	광진구	48032.0	47679.0
2207	20200329	구로구	75182.0	71827.0
2208	20200329	금천구	56089.0	52921.0
2209	20200329	노원구	64772.0	63839.0
2210	20200329	도봉구	57939.0	56493.0
2211	20200329	동대문구	80906.0	79482.0
2212	20200329	동작구	80870.0	77295.0
2213	20200329	마포구	77786.0	76001.0
2214	20200329	서대문구	87371.0	85494.0
2215	20200329	서초구	95477.0	91010.0
2216	20200329	성동구	42841.0	41314.0
2217	20200329	성북구	95969.0	97025.0
2218	20200329	송파구	83020.0	82018.0
2219	20200329	양천구	58875.0	56129.0
2220	20200329	영등포구	81980.0	82409.0
2221	20200329	용산구	61572.0	59650.0
2222	20200329	은평구	82902.0	82465.0
2223	20200329	종로구	76359.0	71196.0
2224	20200329	중구	48874.0	46111.0
2225	20200329	중랑구	58095.0	56870.0
2226	20200330	강남구	248444.0	236245.0
2227	20200330	강동구	91470.0	89631.0
2228	20200330	강북구	154690.0	148806.0
2229	20200330	강서구	149369.0	147478.0
2230	20200330	관악구	219896.0	224538.0
2231	20200330	광진구	85449.0	85285.0
2232	20200330	구로구	167041.0	160055.0
2233	20200330	금천구	120568.0	114120.0
2234	20200330	노원구	124055.0	121051.0
2235	20200330	도봉구	105940.0	102479.0
2236	20200330	동대문구	161246.0	158249.0
2237	20200330	동작구	162213.0	155244.0
2238	20200330	마포구	156548.0	153189.0
2239	20200330	서대문구	177253.0	173008.0
2240	20200330	서초구	225540.0	218377.0
2241	20200330	성동구	87133.0	84353.0
2242	20200330	성북구	181855.0	181689.0
2243	20200330	송파구	166061.0	164126.0
2244	20200330	양천구	120604.0	115274.0
2245	20200330	영등포구	180001.0	181900.0
2246	20200330	용산구	116053.0	112826.0
2247	20200330	은평구	154145.0	151075.0
2248	20200330	종로구	158079.0	152665.0
2249	20200330	중구	112100.0	107346.0
2250	20200330	중랑구	111844.0	109170.0
2251	20200331	강남구	253065.0	240415.0
2252	20200331	강동구	91177.0	89279.0
2253	20200331	강북구	155786.0	149947.0
2254	20200331	강서구	149378.0	147938.0
2255	20200331	관악구	220697.0	225540.0
2256	20200331	광진구	85492.0	85239.0
2257	20200331	구로구	167581.0	160347.0
2258	20200331	금천구	120673.0	114339.0
2259	20200331	노원구	125332.0	122697.0
2260	20200331	도봉구	107495.0	103946.0
2261	20200331	동대문구	161255.0	158019.0
2262	20200331	동작구	163497.0	155526.0
2263	20200331	마포구	158241.0	154873.0
2264	20200331	서대문구	177911.0	173238.0
2265	20200331	서초구	229433.0	222692.0
2266	20200331	성동구	87698.0	85366.0
2267	20200331	성북구	184473.0	184275.0
2268	20200331	송파구	166320.0	164262.0
2269	20200331	양천구	122027.0	116266.0
2270	20200331	영등포구	180701.0	183435.0
2271	20200331	용산구	118271.0	114970.0
2272	20200331	은평구	155642.0	152825.0
2273	20200331	종로구	160997.0	155001.0
2274	20200331	중구	113127.0	108456.0
2275	20200331	중랑구	112453.0	109795.0
2276	20200401	강남구	254490.0	241002.0
2277	20200401	강동구	92684.0	90714.0
2278	20200401	강북구	155935.0	150269.0
2279	20200401	강서구	150621.0	148775.0
2280	20200401	관악구	223606.0	227948.0
2281	20200401	광진구	87657.0	87189.0
2282	20200401	구로구	169078.0	162111.0
2283	20200401	금천구	121481.0	115362.0
2284	20200401	노원구	127041.0	124383.0
2285	20200401	도봉구	107101.0	104015.0
2286	20200401	동대문구	161449.0	158235.0
2287	20200401	동작구	165343.0	157815.0
2288	20200401	마포구	160292.0	156646.0
2289	20200401	서대문구	179354.0	175054.0
2290	20200401	서초구	230437.0	223535.0
2291	20200401	성동구	88336.0	85839.0
2292	20200401	성북구	185948.0	185454.0
2293	20200401	송파구	168001.0	166131.0
2294	20200401	양천구	122789.0	117486.0
2295	20200401	영등포구	181783.0	184070.0
2296	20200401	용산구	119123.0	115594.0
2297	20200401	은평구	157509.0	154669.0
2298	20200401	종로구	162898.0	156708.0
2299	20200401	중구	113544.0	108653.0
2300	20200401	중랑구	112711.0	110680.0
2301	20200402	강남구	253713.0	240506.0
2302	20200402	강동구	92147.0	90305.0
2303	20200402	강북구	155154.0	149707.0
2304	20200402	강서구	150048.0	148548.0
2305	20200402	관악구	221350.0	226023.0
2306	20200402	광진구	86890.0	86529.0
2307	20200402	구로구	168884.0	161434.0
2308	20200402	금천구	120951.0	114926.0
2309	20200402	노원구	127714.0	125067.0
2310	20200402	도봉구	106995.0	103606.0
2311	20200402	동대문구	162772.0	159361.0
2312	20200402	동작구	163575.0	155841.0
2313	20200402	마포구	159412.0	155751.0
2314	20200402	서대문구	179670.0	175108.0
2315	20200402	서초구	229102.0	222186.0
2316	20200402	성동구	87597.0	85000.0
2317	20200402	성북구	184472.0	183531.0
2318	20200402	송파구	167465.0	165501.0
2319	20200402	양천구	122491.0	116885.0
2320	20200402	영등포구	180176.0	182351.0
2321	20200402	용산구	117860.0	114636.0
2322	20200402	은평구	157652.0	154483.0
2323	20200402	종로구	163118.0	157608.0
2324	20200402	중구	113183.0	108641.0
2325	20200402	중랑구	112750.0	110516.0
2326	20200403	강남구	259283.0	246245.0
2327	20200403	강동구	94863.0	93135.0
2328	20200403	강북구	161047.0	155793.0
2329	20200403	강서구	155105.0	153407.0
2330	20200403	관악구	229978.0	234595.0
2331	20200403	광진구	89830.0	89562.0
2332	20200403	구로구	172187.0	165387.0
2333	20200403	금천구	124378.0	117524.0
2334	20200403	노원구	129956.0	127640.0
2335	20200403	도봉구	110538.0	107059.0
2336	20200403	동대문구	166996.0	163757.0
2337	20200403	동작구	167843.0	158629.0
2338	20200403	마포구	164990.0	161661.0
2339	20200403	서대문구	184786.0	179050.0
2340	20200403	서초구	237999.0	230745.0
2341	20200403	성동구	90669.0	87875.0
2342	20200403	성북구	190035.0	188355.0
